ratio_thresh,ransac_reproj,nOctaveLayers,contrastThreshold,edgeThreshold,sigma,avg_pixel_offset,avg_inliers,valid_images
0.85,30,50,0.025,10,2.0,58.75274,40.40677966101695,472
0.85,30,50,0.025,10,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.025,10,3.0,62.237747,40.71549893842887,471
0.85,30,50,0.025,20,1.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,20,2.0,58.94063,40.60341151385928,469
0.85,30,50,0.025,20,1.5,58.75274,40.40677966101695,472
0.85,30,50,0.025,20,2.5,65.67209,40.30212765957447,470
0.85,30,50,0.025,20,3.0,65.67209,40.30212765957447,470
0.85,30,50,0.025,30,1.0,58.94063,40.60341151385928,469
0.85,30,50,0.025,30,1.5,62.237747,40.71549893842887,471
0.85,30,50,0.025,30,2.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,30,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.025,30,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,1,1.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,1,1.5,58.94063,40.60341151385928,469
0.85,30,50,0.03,1,2.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,1,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.03,1,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,5,1.0,54.094913,40.58297872340425,470
0.85,30,50,0.03,5,1.5,58.94063,40.60341151385928,469
0.85,30,50,0.03,5,2.0,53.461205,40.56687898089172,471
0.85,30,50,0.03,5,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.03,5,3.0,64.84671,40.5468085106383,470
0.85,30,50,0.03,10,1.0,64.84671,40.5468085106383,470
0.85,30,50,0.03,10,1.5,53.461205,40.56687898089172,471
0.85,30,50,0.03,10,2.0,54.094913,40.58297872340425,470
0.85,30,50,0.03,10,2.5,58.94063,40.60341151385928,469
0.85,30,50,0.03,10,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,20,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.03,20,1.5,53.461205,40.56687898089172,471
0.85,30,50,0.03,20,2.5,53.461205,40.56687898089172,471
0.85,30,50,0.03,20,2.0,53.461205,40.56687898089172,471
0.85,30,50,0.03,20,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.03,30,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.03,30,2.0,53.461205,40.56687898089172,471
0.85,30,50,0.03,30,1.5,58.75274,40.40677966101695,472
0.85,30,50,0.03,30,2.5,66.915245,40.40889830508475,472
0.85,30,50,0.03,30,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.035,1,1.5,61.072273,40.353191489361706,470
0.85,30,50,0.035,1,1.0,61.072273,40.353191489361706,470
0.85,30,50,0.035,1,2.0,66.915245,40.40889830508475,472
0.85,30,50,0.035,1,2.5,58.75274,40.40677966101695,472
0.85,30,50,0.035,1,3.0,53.461205,40.56687898089172,471
0.85,30,50,0.035,5,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.035,5,1.5,66.915245,40.40889830508475,472
0.85,30,50,0.035,5,2.0,66.915245,40.40889830508475,472
0.85,30,50,0.035,5,2.5,66.915245,40.40889830508475,472
0.85,30,50,0.035,5,3.0,66.915245,40.40889830508475,472
0.85,30,50,0.035,10,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.035,10,1.5,66.915245,40.40889830508475,472
0.85,30,50,0.035,10,2.0,66.915245,40.40889830508475,472
0.85,30,50,0.035,10,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.035,10,3.0,146.21309,40.63113006396589,469
0.85,30,50,0.035,20,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.035,20,1.5,62.237747,40.71549893842887,471
0.85,30,50,0.035,20,2.0,62.237747,40.71549893842887,471
0.85,30,50,0.035,20,2.5,146.21309,40.63113006396589,469
0.85,30,50,0.035,20,3.0,58.438786,40.08898305084746,472
0.85,30,50,0.035,30,1.0,66.915245,40.40889830508475,472
0.85,30,50,0.035,30,1.5,66.915245,40.40889830508475,472
0.85,30,50,0.035,30,2.0,146.21309,40.63113006396589,469
0.85,30,50,0.035,30,2.5,146.21309,40.63113006396589,469
0.85,30,50,0.035,30,3.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,1,1.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,1,1.5,66.915245,40.40889830508475,472
0.85,30,50,0.04,1,2.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,1,2.5,146.21309,40.63113006396589,469
0.85,30,50,0.04,1,3.0,58.94063,40.60341151385928,469
0.85,30,50,0.04,5,1.0,60.50424,40.227659574468085,470
0.85,30,50,0.04,5,1.5,66.915245,40.40889830508475,472
0.85,30,50,0.04,5,2.0,54.094913,40.58297872340425,470
0.85,30,50,0.04,5,2.5,54.094913,40.58297872340425,470
0.85,30,50,0.04,5,3.0,60.50424,40.227659574468085,470
0.85,30,50,0.04,10,1.0,58.94063,40.60341151385928,469
0.85,30,50,0.04,10,1.5,146.21309,40.63113006396589,469
0.85,30,50,0.04,10,2.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,10,2.5,60.50424,40.227659574468085,470
0.85,30,50,0.04,10,3.0,60.50424,40.227659574468085,470
0.85,30,50,0.04,20,1.0,60.50424,40.227659574468085,470
0.85,30,50,0.04,20,1.5,60.50424,40.227659574468085,470
0.85,30,50,0.04,20,2.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,20,2.5,60.50424,40.227659574468085,470
0.85,30,50,0.04,30,1.0,53.461205,40.56687898089172,471
0.85,30,50,0.04,20,3.0,60.50424,40.227659574468085,470
0.85,30,50,0.04,30,1.5,55.59223,40.86993603411514,469
0.85,30,50,0.04,30,2.0,146.21309,40.63113006396589,469
0.85,30,50,0.04,30,2.5,58.75274,40.40677966101695,472
0.85,30,50,0.04,30,3.0,58.75274,40.40677966101695,472
0.85,40,10,0.02,1,1.0,63.7883,42.016985138004245,471
0.85,40,10,0.02,1,1.5,63.7883,42.016985138004245,471
0.85,40,10,0.02,1,2.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,1,3.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,1,2.5,83.39063,41.71398305084746,472
0.85,40,10,0.02,5,1.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,5,1.5,66.43139,41.43829787234043,470
0.85,40,10,0.02,5,2.0,75.61194,41.98081023454158,469
0.85,40,10,0.02,5,2.5,63.7883,42.016985138004245,471
0.85,40,10,0.02,5,3.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,10,1.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,10,1.5,60.749622,42.32059447983015,471
0.85,40,10,0.02,10,2.0,58.005836,41.29598308668077,473
0.85,40,10,0.02,10,2.5,63.7883,42.016985138004245,471
0.85,40,10,0.02,10,3.0,64.16708,41.63559322033898,472
0.85,40,10,0.02,20,1.0,58.005836,41.29598308668077,473
0.85,40,10,0.02,20,1.5,66.43139,41.43829787234043,470
0.85,40,10,0.02,20,2.0,66.43139,41.43829787234043,470
0.85,40,10,0.02,20,2.5,58.005836,41.29598308668077,473
0.85,40,10,0.02,20,3.0,58.005836,41.29598308668077,473
0.85,40,10,0.02,30,1.0,60.749622,42.32059447983015,471
0.85,40,10,0.02,30,1.5,58.005836,41.29598308668077,473
0.85,40,10,0.02,30,2.5,64.16708,41.63559322033898,472
0.85,40,10,0.02,30,2.0,58.005836,41.29598308668077,473
0.85,40,10,0.02,30,3.0,66.43139,41.43829787234043,470
0.85,40,10,0.025,1,1.0,58.005836,41.29598308668077,473
0.85,40,10,0.025,1,1.5,58.005836,41.29598308668077,473
0.85,40,10,0.025,1,2.0,57.41051,41.92356687898089,471
0.85,40,10,0.025,1,2.5,65.23485,41.8619957537155,471
0.85,40,10,0.025,1,3.0,66.43139,41.43829787234043,470
0.85,40,10,0.025,5,1.0,78.744774,41.72186836518047,471
0.85,40,10,0.025,5,1.5,65.23485,41.8619957537155,471
0.85,40,10,0.025,5,2.0,58.005836,41.29598308668077,473
0.85,40,10,0.025,5,2.5,58.005836,41.29598308668077,473
0.85,40,10,0.025,5,3.0,65.23485,41.8619957537155,471
0.85,40,10,0.025,10,1.0,65.23485,41.8619957537155,471
0.85,40,10,0.025,10,1.5,57.41051,41.92356687898089,471
0.85,40,10,0.025,10,2.0,65.23485,41.8619957537155,471
0.85,40,10,0.025,10,2.5,78.744774,41.72186836518047,471
0.85,40,10,0.025,10,3.0,65.23485,41.8619957537155,471
0.85,40,10,0.025,20,1.0,58.005836,41.29598308668077,473
0.85,40,10,0.025,20,2.0,65.23485,41.8619957537155,471
0.85,40,10,0.025,20,1.5,65.23485,41.8619957537155,471
0.85,40,10,0.025,20,2.5,75.61194,41.98081023454158,469
0.85,40,10,0.025,20,3.0,65.84197,41.19661733615222,473
0.85,40,10,0.025,30,1.0,58.005836,41.29598308668077,473
0.85,40,10,0.025,30,1.5,63.7883,42.016985138004245,471
0.85,40,10,0.025,30,2.0,65.84197,41.19661733615222,473
0.85,40,10,0.025,30,2.5,65.23485,41.8619957537155,471
0.85,40,10,0.025,30,3.0,65.23485,41.8619957537155,471
0.85,40,10,0.03,1,1.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,1,1.5,65.84197,41.19661733615222,473
0.85,40,10,0.03,1,2.5,65.84197,41.19661733615222,473
0.85,40,10,0.03,1,2.0,75.61194,41.98081023454158,469
0.85,40,10,0.03,1,3.0,63.7883,42.016985138004245,471
0.85,40,10,0.03,5,1.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,5,1.5,65.23485,41.8619957537155,471
0.85,40,10,0.03,5,2.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,5,2.5,65.84197,41.19661733615222,473
0.85,40,10,0.03,5,3.0,64.16708,41.63559322033898,472
0.85,40,10,0.03,10,1.0,74.28577,41.434322033898304,472
0.85,40,10,0.03,10,1.5,65.23485,41.8619957537155,471
0.85,40,10,0.03,10,2.0,66.43139,41.43829787234043,470
0.85,40,10,0.03,10,2.5,74.28577,41.434322033898304,472
0.85,40,10,0.03,10,3.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,20,1.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,20,1.5,74.28577,41.434322033898304,472
0.85,40,10,0.03,20,2.0,74.28577,41.434322033898304,472
0.85,40,10,0.03,20,2.5,74.28577,41.434322033898304,472
0.85,40,10,0.03,20,3.0,64.16708,41.63559322033898,472
0.85,40,10,0.03,30,1.0,66.43139,41.43829787234043,470
0.85,40,10,0.03,30,1.5,74.28577,41.434322033898304,472
0.85,40,10,0.03,30,3.0,74.28577,41.434322033898304,472
0.85,40,10,0.03,30,2.0,65.84197,41.19661733615222,473
0.85,40,10,0.03,30,2.5,74.28577,41.434322033898304,472
0.85,40,10,0.035,1,1.0,78.744774,41.72186836518047,471
0.85,40,10,0.035,1,1.5,68.138214,41.80084745762712,472
0.85,40,10,0.035,1,2.0,65.84197,41.19661733615222,473
0.85,40,10,0.035,1,2.5,58.005836,41.29598308668077,473
0.85,40,10,0.035,1,3.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,5,1.0,74.28577,41.434322033898304,472
0.85,40,10,0.035,5,1.5,74.28577,41.434322033898304,472
0.85,40,10,0.035,5,2.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,5,2.5,68.138214,41.80084745762712,472
0.85,40,10,0.035,5,3.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,10,1.0,78.744774,41.72186836518047,471
0.85,40,10,0.035,10,2.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,10,1.5,58.005836,41.29598308668077,473
0.85,40,10,0.035,10,2.5,68.138214,41.80084745762712,472
0.85,40,10,0.035,10,3.0,74.28577,41.434322033898304,472
0.85,40,10,0.035,20,1.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,20,1.5,63.7883,42.016985138004245,471
0.85,40,10,0.035,20,2.0,57.6669,41.8,470
0.85,40,10,0.035,20,2.5,74.28577,41.434322033898304,472
0.85,40,10,0.035,20,3.0,65.23485,41.8619957537155,471
0.85,40,10,0.035,30,1.0,57.6669,41.8,470
0.85,40,10,0.035,30,1.5,68.138214,41.80084745762712,472
0.85,40,10,0.035,30,2.0,68.138214,41.80084745762712,472
0.85,40,10,0.035,30,2.5,57.6669,41.8,470
0.85,40,10,0.035,30,3.0,57.6669,41.8,470
0.85,40,10,0.04,1,1.0,57.6669,41.8,470
0.85,40,10,0.04,1,1.5,63.7883,42.016985138004245,471
0.85,40,10,0.04,1,2.5,65.23485,41.8619957537155,471
0.85,40,10,0.04,1,2.0,57.6669,41.8,470
0.85,40,10,0.04,1,3.0,57.6669,41.8,470
0.85,40,10,0.04,5,1.0,68.138214,41.80084745762712,472
0.85,40,10,0.04,5,1.5,57.6669,41.8,470
0.85,40,10,0.04,5,2.0,66.43139,41.43829787234043,470
0.85,40,10,0.04,5,2.5,66.1587,41.94243070362474,469
0.85,40,10,0.04,5,3.0,68.138214,41.80084745762712,472
0.85,40,10,0.04,10,1.0,65.84197,41.19661733615222,473
0.85,40,10,0.04,10,1.5,66.1587,41.94243070362474,469
0.85,40,10,0.04,10,2.0,57.6669,41.8,470
0.85,40,10,0.04,10,2.5,57.6669,41.8,470
0.85,40,10,0.04,10,3.0,66.1587,41.94243070362474,469
0.85,40,10,0.04,20,1.0,66.1587,41.94243070362474,469
0.85,40,10,0.04,20,1.5,66.1587,41.94243070362474,469
0.85,40,10,0.04,20,2.0,66.43139,41.43829787234043,470
0.85,40,10,0.04,20,3.0,66.1587,41.94243070362474,469
0.85,40,10,0.04,20,2.5,65.84197,41.19661733615222,473
0.85,40,10,0.04,30,1.0,66.1587,41.94243070362474,469
0.85,40,10,0.04,30,1.5,57.6669,41.8,470
0.85,40,10,0.04,30,2.0,66.1587,41.94243070362474,469
0.85,40,10,0.04,30,2.5,58.005836,41.29598308668077,473
0.85,40,10,0.04,30,3.0,59.51405,42.0319829424307,469
0.85,40,20,0.02,1,1.0,72.58028,41.51694915254237,472
0.85,40,20,0.02,1,1.5,72.55918,41.83262711864407,472
0.85,40,20,0.02,1,2.0,72.55918,41.83262711864407,472
0.85,40,20,0.02,1,2.5,72.58028,41.51694915254237,472
0.85,40,20,0.02,1,3.0,72.58028,41.51694915254237,472
0.85,40,20,0.02,5,1.0,72.58028,41.51694915254237,472
0.85,40,20,0.02,5,1.5,72.58028,41.51694915254237,472
0.85,40,20,0.02,5,2.0,66.1587,41.94243070362474,469
0.85,40,20,0.02,5,3.0,72.58028,41.51694915254237,472
0.85,40,20,0.02,5,2.5,74.28577,41.434322033898304,472
0.85,40,20,0.02,10,1.0,72.55918,41.83262711864407,472
0.85,40,20,0.02,10,1.5,72.58028,41.51694915254237,472
0.85,40,20,0.02,10,2.0,68.138214,41.80084745762712,472
0.85,40,20,0.02,10,2.5,61.893562,41.78556263269639,471
0.85,40,20,0.02,10,3.0,72.55918,41.83262711864407,472
0.85,40,20,0.02,20,1.0,59.51405,42.0319829424307,469
0.85,40,20,0.02,20,1.5,61.893562,41.78556263269639,471
0.85,40,20,0.02,20,2.0,72.58028,41.51694915254237,472
0.85,40,20,0.02,20,2.5,72.58028,41.51694915254237,472
0.85,40,20,0.02,20,3.0,61.893562,41.78556263269639,471
0.85,40,20,0.02,30,1.0,61.893562,41.78556263269639,471
0.85,40,20,0.02,30,1.5,61.893562,41.78556263269639,471
0.85,40,20,0.02,30,2.0,61.893562,41.78556263269639,471
0.85,40,20,0.02,30,2.5,59.51405,42.0319829424307,469
0.85,40,20,0.025,1,1.5,72.58028,41.51694915254237,472
0.85,40,20,0.02,30,3.0,61.893562,41.78556263269639,471
0.85,40,20,0.025,1,1.0,68.138214,41.80084745762712,472
0.85,40,20,0.025,1,2.0,61.893562,41.78556263269639,471
0.85,40,20,0.025,1,2.5,57.6669,41.8,470
0.85,40,20,0.025,1,3.0,70.20416,41.98726114649681,471
0.85,40,20,0.025,5,1.0,72.58028,41.51694915254237,472
0.85,40,20,0.025,5,1.5,57.47903,41.89429175475687,473
0.85,40,20,0.025,5,2.0,70.20416,41.98726114649681,471
0.85,40,20,0.025,5,3.0,61.893562,41.78556263269639,471
0.85,40,20,0.025,5,2.5,61.893562,41.78556263269639,471
0.85,40,20,0.025,10,1.0,70.20416,41.98726114649681,471
0.85,40,20,0.025,10,1.5,70.20416,41.98726114649681,471
0.85,40,20,0.025,10,2.0,70.20416,41.98726114649681,471
0.85,40,20,0.025,10,2.5,70.20416,41.98726114649681,471
0.85,40,20,0.025,10,3.0,57.47903,41.89429175475687,473
0.85,40,20,0.025,20,1.0,61.893562,41.78556263269639,471
0.85,40,20,0.025,20,1.5,70.20416,41.98726114649681,471
0.85,40,20,0.025,20,2.0,57.6669,41.8,470
0.85,40,20,0.025,20,2.5,70.20416,41.98726114649681,471
0.85,40,20,0.025,20,3.0,66.1587,41.94243070362474,469
0.85,40,20,0.025,30,1.0,86.8922,41.59408033826639,473
0.85,40,20,0.025,30,1.5,61.893562,41.78556263269639,471
0.85,40,20,0.025,30,2.0,72.55918,41.83262711864407,472
0.85,40,20,0.025,30,2.5,86.8922,41.59408033826639,473
0.85,40,20,0.025,30,3.0,70.20416,41.98726114649681,471
0.85,40,20,0.03,1,1.0,70.20416,41.98726114649681,471
0.85,40,20,0.03,1,1.5,86.8922,41.59408033826639,473
0.85,40,20,0.03,1,2.0,86.8922,41.59408033826639,473
0.85,40,20,0.03,1,2.5,86.8922,41.59408033826639,473
0.85,40,20,0.03,1,3.0,86.8922,41.59408033826639,473
0.85,40,20,0.03,5,1.0,72.55918,41.83262711864407,472
0.85,40,20,0.03,5,2.0,86.8922,41.59408033826639,473
0.85,40,20,0.03,5,1.5,70.20416,41.98726114649681,471
0.85,40,20,0.03,5,2.5,66.1587,41.94243070362474,469
0.85,40,20,0.03,5,3.0,86.8922,41.59408033826639,473
0.85,40,20,0.03,10,1.0,59.51405,42.0319829424307,469
0.85,40,20,0.03,10,1.5,63.29799,41.830148619957534,471
0.85,40,20,0.03,10,2.0,70.20416,41.98726114649681,471
0.85,40,20,0.03,10,2.5,72.58028,41.51694915254237,472
0.85,40,20,0.03,10,3.0,63.29799,41.830148619957534,471
0.85,40,20,0.03,20,1.0,86.8922,41.59408033826639,473
0.85,40,20,0.03,20,1.5,86.8922,41.59408033826639,473
0.85,40,20,0.03,20,2.0,63.29799,41.830148619957534,471
0.85,40,20,0.03,20,3.0,63.29799,41.830148619957534,471
0.85,40,20,0.03,20,2.5,63.29799,41.830148619957534,471
0.85,40,20,0.03,30,1.0,63.29799,41.830148619957534,471
0.85,40,20,0.03,30,1.5,72.58028,41.51694915254237,472
0.85,40,20,0.03,30,2.0,63.29799,41.830148619957534,471
0.85,40,20,0.03,30,2.5,86.8922,41.59408033826639,473
0.85,40,20,0.03,30,3.0,59.51405,42.0319829424307,469
0.85,40,20,0.035,1,1.0,63.29799,41.830148619957534,471
0.85,40,20,0.035,1,1.5,57.47903,41.89429175475687,473
0.85,40,20,0.035,1,2.0,61.996735,42.00851063829787,470
0.85,40,20,0.035,1,2.5,86.8922,41.59408033826639,473
0.85,40,20,0.035,1,3.0,61.893562,41.78556263269639,471
0.85,40,20,0.035,5,1.0,61.996735,42.00851063829787,470
0.85,40,20,0.035,5,1.5,63.29799,41.830148619957534,471
0.85,40,20,0.035,5,2.0,63.29799,41.830148619957534,471
0.85,40,20,0.035,5,2.5,61.996735,42.00851063829787,470
0.85,40,20,0.035,5,3.0,61.996735,42.00851063829787,470
0.85,40,20,0.035,10,1.0,61.996735,42.00851063829787,470
0.85,40,20,0.035,10,1.5,61.996735,42.00851063829787,470
0.85,40,20,0.035,10,2.0,61.893562,41.78556263269639,471
0.85,40,20,0.035,10,2.5,61.996735,42.00851063829787,470
0.85,40,20,0.035,10,3.0,63.29799,41.830148619957534,471
0.85,40,20,0.035,20,1.5,61.996735,42.00851063829787,470
0.85,40,20,0.035,20,1.0,57.47903,41.89429175475687,473
0.85,40,20,0.035,20,2.5,58.498783,41.65116279069768,473
0.85,40,20,0.035,20,2.0,72.55918,41.83262711864407,472
0.85,40,20,0.035,20,3.0,63.29799,41.830148619957534,471
0.85,40,20,0.035,30,1.0,70.20416,41.98726114649681,471
0.85,40,20,0.035,30,1.5,58.498783,41.65116279069768,473
0.85,40,20,0.035,30,2.5,61.996735,42.00851063829787,470
0.85,40,20,0.035,30,2.0,61.996735,42.00851063829787,470
0.85,40,20,0.035,30,3.0,58.498783,41.65116279069768,473
0.85,40,20,0.04,1,1.0,58.498783,41.65116279069768,473
0.85,40,20,0.04,1,1.5,58.498783,41.65116279069768,473
0.85,40,20,0.04,1,2.0,58.498783,41.65116279069768,473
0.85,40,20,0.04,1,2.5,70.20416,41.98726114649681,471
0.85,40,20,0.04,1,3.0,58.498783,41.65116279069768,473
0.85,40,20,0.04,5,1.0,61.996735,42.00851063829787,470
0.85,40,20,0.04,5,1.5,58.498783,41.65116279069768,473
0.85,40,20,0.04,5,2.0,72.55918,41.83262711864407,472
0.85,40,20,0.04,5,2.5,63.933926,41.81104033970276,471
0.85,40,20,0.04,5,3.0,72.58028,41.51694915254237,472
0.85,40,20,0.04,10,1.0,61.996735,42.00851063829787,470
0.85,40,20,0.04,10,1.5,86.8922,41.59408033826639,473
0.85,40,20,0.04,10,2.0,63.933926,41.81104033970276,471
0.85,40,20,0.04,10,2.5,58.498783,41.65116279069768,473
0.85,40,20,0.04,10,3.0,58.498783,41.65116279069768,473
0.85,40,20,0.04,20,1.0,63.933926,41.81104033970276,471
0.85,40,20,0.04,20,1.5,63.933926,41.81104033970276,471
0.85,40,20,0.04,20,2.0,63.933926,41.81104033970276,471
0.85,40,20,0.04,20,2.5,63.933926,41.81104033970276,471
0.85,40,20,0.04,20,3.0,86.8922,41.59408033826639,473
0.85,40,20,0.04,30,1.0,63.933926,41.81104033970276,471
0.85,40,20,0.04,30,1.5,58.498783,41.65116279069768,473
0.85,40,20,0.04,30,2.0,63.933926,41.81104033970276,471
0.85,40,20,0.04,30,2.5,72.58028,41.51694915254237,472
0.85,40,20,0.04,30,3.0,68.92302,41.94456289978678,469
0.85,40,30,0.02,1,1.0,63.933926,41.81104033970276,471
0.85,40,30,0.02,1,1.5,56.859608,42.00425531914894,470
0.85,40,30,0.02,1,2.0,76.21195,41.48832271762208,471
0.85,40,30,0.02,1,2.5,76.21195,41.48832271762208,471
0.85,40,30,0.02,1,3.0,56.859608,42.00425531914894,470
0.85,40,30,0.02,5,1.0,56.859608,42.00425531914894,470
0.85,40,30,0.02,5,1.5,56.859608,42.00425531914894,470
0.85,40,30,0.02,5,2.0,56.859608,42.00425531914894,470
0.85,40,30,0.02,5,2.5,63.933926,41.81104033970276,471
0.85,40,30,0.02,5,3.0,56.859608,42.00425531914894,470
0.85,40,30,0.02,10,1.0,76.21195,41.48832271762208,471
0.85,40,30,0.02,10,1.5,56.859608,42.00425531914894,470
0.85,40,30,0.02,10,2.0,63.29799,41.830148619957534,471
0.85,40,30,0.02,10,2.5,60.47097,41.50528541226216,473
0.85,40,30,0.02,10,3.0,61.996735,42.00851063829787,470
0.85,40,30,0.02,20,1.0,76.21195,41.48832271762208,471
0.85,40,30,0.02,20,1.5,68.92302,41.94456289978678,469
0.85,40,30,0.02,20,2.0,60.47097,41.50528541226216,473
0.85,40,30,0.02,20,2.5,56.859608,42.00425531914894,470
0.85,40,30,0.02,20,3.0,56.859608,42.00425531914894,470
0.85,40,30,0.02,30,1.0,60.47097,41.50528541226216,473
0.85,40,30,0.02,30,1.5,60.47097,41.50528541226216,473
0.85,40,30,0.02,30,2.0,60.47097,41.50528541226216,473
0.85,40,30,0.02,30,2.5,60.47097,41.50528541226216,473
0.85,40,30,0.02,30,3.0,68.92302,41.94456289978678,469
0.85,40,30,0.025,1,1.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,1,1.5,56.859608,42.00425531914894,470
0.85,40,30,0.025,1,2.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,1,2.5,61.996735,42.00851063829787,470
0.85,40,30,0.025,1,3.0,65.25522,41.34110169491525,472
0.85,40,30,0.025,5,1.0,58.498783,41.65116279069768,473
0.85,40,30,0.025,5,1.5,56.859608,42.00425531914894,470
0.85,40,30,0.025,5,2.0,67.37367,41.97867803837953,469
0.85,40,30,0.025,5,2.5,65.25522,41.34110169491525,472
0.85,40,30,0.025,5,3.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,10,1.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,10,1.5,65.25522,41.34110169491525,472
0.85,40,30,0.025,10,2.0,65.25522,41.34110169491525,472
0.85,40,30,0.025,10,2.5,65.25522,41.34110169491525,472
0.85,40,30,0.025,10,3.0,65.25522,41.34110169491525,472
0.85,40,30,0.025,20,1.0,67.37367,41.97867803837953,469
0.85,40,30,0.025,20,1.5,65.25522,41.34110169491525,472
0.85,40,30,0.025,20,2.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,20,2.5,65.25522,41.34110169491525,472
0.85,40,30,0.025,20,3.0,58.498783,41.65116279069768,473
0.85,40,30,0.025,30,1.0,62.37304,42.17446808510638,470
0.85,40,30,0.025,30,1.5,63.933926,41.81104033970276,471
0.85,40,30,0.025,30,2.0,60.47097,41.50528541226216,473
0.85,40,30,0.025,30,2.5,76.21195,41.48832271762208,471
0.85,40,30,0.025,30,3.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,1,1.0,65.25522,41.34110169491525,472
0.85,40,30,0.03,1,1.5,65.25522,41.34110169491525,472
0.85,40,30,0.03,1,2.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,1,3.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,1,2.5,62.37304,42.17446808510638,470
0.85,40,30,0.03,5,1.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,5,1.5,76.21195,41.48832271762208,471
0.85,40,30,0.03,5,2.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,5,2.5,65.25522,41.34110169491525,472
0.85,40,30,0.03,5,3.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,10,1.5,56.383457,41.927505330490405,469
0.85,40,30,0.03,10,1.0,63.933926,41.81104033970276,471
0.85,40,30,0.03,10,2.0,68.92302,41.94456289978678,469
0.85,40,30,0.03,10,2.5,65.25522,41.34110169491525,472
0.85,40,30,0.03,10,3.0,56.859608,42.00425531914894,470
0.85,40,30,0.03,20,1.0,56.383457,41.927505330490405,469
0.85,40,30,0.03,20,2.0,62.37304,42.17446808510638,470
0.85,40,30,0.03,20,1.5,62.37304,42.17446808510638,470
0.85,40,30,0.03,20,2.5,56.383457,41.927505330490405,469
0.85,40,30,0.03,20,3.0,56.383457,41.927505330490405,469
